,date,delta_deaths_per_capita,delta_cases_per_capita,delta_deaths_per_capita.l1,delta_cases_per_capita.l1,log_new_vaccines_per_capita,log_new_people_vaccinated_per_capita,delta_cases_per_capita_United_Kingdom,delta_deaths_per_capita_United Kingdom,delta_cases_per_capita_Germany,delta_deaths_per_capita_Germany,delta_cases_per_capita_France,delta_deaths_per_capita_France,full_lockdown,full_lockdown.l30,full_lockdown.l45,max_tp,min_tp,rain,humidity,day_of_the_week,season,trend
71,2020-05-11,1.8061756758709611e-06,2.7895379882895976e-05,2.408234234494561e-06,4.736193994505939e-05,0.0,0.0,5.253117731971466e-05,2.741649500080028e-06,4.255041667167864e-06,2.622154528786878e-07,4.672065497908582e-06,3.9008038919047445e-06,1,1.0,1.0,-1.7125000000000004,2.2875,0.05,4.887500000000003,1,1,72
72,2020-05-12,4.214409910365522e-06,2.147342192424309e-05,1.8061756758709611e-06,2.7895379882895976e-05,0.0,0.0,4.973088291054199e-05,9.016654772990367e-06,1.1120318978900465e-05,1.3825905697239778e-06,1.116846133309606e-05,5.161519978641959e-06,1,1.0,1.0,1.5124999999999993,0.2249999999999998,0.0,3.225,2,1,73
73,2020-05-13,1.8061756758709071e-06,3.19091036070536e-05,4.214409910365522e-06,2.147342192424309e-05,0.0,0.0,4.835272754686584e-05,6.5535685911003805e-06,9.511269608963e-06,1.2038073063976037e-06,7.727448014001239e-06,1.2607160867372682e-06,1,1.0,1.0,-1.2624999999999975,2.1875,0.0,-2.774999999999997,3,1,74
74,2020-05-14,1.8061756758709611e-06,8.549231532455764e-05,1.8061756758709071e-06,3.19091036070536e-05,0.0,0.0,3.826580318293466e-05,5.1754132274237454e-06,1.1120318978900898e-05,1.0607806957364986e-06,9.52211444335679e-06,5.206015840526811e-06,1,1.0,1.0,2.637500000000001,0.0374999999999999,0.0,3.899999999999999,4,1,75
75,2020-05-15,2.408234234494561e-06,2.5888518020817167e-05,1.8061756758709611e-06,8.549231532455764e-05,0.0,0.0,3.690230904653154e-05,5.131429545604234e-06,1.0881941294465462e-05,1.2038073063976037e-06,7.608792382308733e-06,1.5128593040847653e-06,1,1.0,1.0,-0.8000000000000025,3.7375,0.06875,-3.437500000000004,5,1,76
76,2020-05-16,3.0102927931182147e-06,1.846312913112488e-05,2.408234234494561e-06,2.5888518020817167e-05,0.0,0.0,3.0275434319065268e-05,6.025764409266785e-06,7.389708217489868e-06,6.793764006402279e-07,6.155260894070112e-06,1.4535314882382412e-06,1,1.0,1.0,0.3625000000000007,6.825,0.4624999999999999,1.1625000000000032,6,1,77
77,2020-05-17,2.006861862078864e-06,1.2843915917304036e-05,3.0102927931182147e-06,1.846312913112488e-05,0.0,0.0,2.677140100078128e-05,9.823022273014112e-07,6.948709501285524e-06,3.933231793180181e-07,2.0764735546257955e-06,7.163833763459992e-06,1,1.0,1.0,1.012500000000001,9.9125,1.1249999999999998,0.6500000000000004,0,1,78
78,2020-05-18,8.027447448315022e-07,1.76603843862937e-05,2.006861862078864e-06,1.2843915917304036e-05,0.0,0.0,3.773799900110139e-05,2.1405391818806515e-06,4.076258403841286e-06,2.502965686569268e-07,6.585387558957073e-06,1.913322061048329e-06,0,1.0,1.0,0.8374999999999968,10.9625,1.1375,-0.1750000000000042,1,1,79
79,2020-05-19,2.8096066069103662e-06,1.0234995496602275e-05,8.027447448315022e-07,1.76603843862937e-05,0.0,0.0,4.465809827403034e-05,7.3306136365775855e-06,6.114387605761929e-06,8.581596639666158e-07,7.430808934769106e-06,-3.218534009670449e-06,0,1.0,1.0,2.0250000000000004,11.575,0.0875,1.1875000000000036,2,1,80
80,2020-05-20,2.00686186207881e-06,1.2843915917304036e-05,2.8096066069103662e-06,1.0234995496602275e-05,0.0,0.0,3.968794222843075e-05,4.80888254559479e-06,9.499350724741402e-06,9.89267390405946e-07,7.134169855536974e-06,1.6463468897392685e-06,0,1.0,1.0,0.9875000000000044,9.825,0.175,-1.037499999999996,3,1,81
81,2020-05-21,2.408234234494561e-06,1.52521501517993e-05,2.00686186207881e-06,1.2843915917304036e-05,0.0,0.0,3.726883972836022e-05,4.017176272844559e-06,8.879568745210047e-06,6.793764006402279e-07,3.960131707750943e-06,1.2162202248524158e-06,0,1.0,1.0,-1.9250000000000045,9.3875,10.125,-2.9125000000000085,4,1,82
82,2020-05-22,1.8061756758709611e-06,2.3078911413906316e-05,2.408234234494561e-06,1.52521501517993e-05,0.0,0.0,2.980627504632453e-05,4.281078363761303e-06,5.482686742008976e-06,3.218098739874792e-07,1.1212957194980855e-05,2.1951291863190063e-06,0,1.0,1.0,-2.224999999999998,9.3875,2.1437499999999994,-0.2999999999999936,5,1,83
83,2020-05-23,2.408234234494561e-06,1.52521501517993e-05,1.8061756758709611e-06,2.3078911413906316e-05,0.0,0.0,2.2094469500644805e-05,3.225470000094112e-06,7.604248133481675e-06,5.005931373138536e-07,8.098246863041947e-06,1.2755480406988855e-06,0,1.0,1.0,-0.450000000000001,8.475,1.06875,1.7749999999999968,6,1,84
84,2020-05-24,8.027447448315564e-07,1.1439112613849042e-05,2.408234234494561e-06,1.52521501517993e-05,0.0,0.0,1.9763334364212865e-05,5.556605136525727e-06,5.137039099578286e-06,3.694854108745097e-07,8.098246863041947e-06,-1.1865563169291809e-06,0,1.0,1.0,2.512499999999997,8.45,0.00625,2.9624999999999986,0,1,85
85,2020-05-25,-4.013723724157511e-07,1.1840484986265498e-05,8.027447448315564e-07,1.1439112613849042e-05,0.0,0.0,2.356059222796041e-05,1.5247676364081413e-06,3.444557540087899e-06,1.1918884221758289e-07,4.820385037524865e-06,1.320043902583738e-06,0,1.0,1.0,-0.5374999999999979,7.262500000000001,0.1937499999999999,-3.0499999999999954,1,1,86
86,2020-05-26,1.8061756758709071e-06,7.425388889691423e-06,-4.013723724157511e-07,1.1840484986265498e-05,0.0,0.0,2.419102500070616e-05,1.920620772783311e-06,5.1489579837998845e-06,5.363497899791366e-07,3.7821482602117514e-06,2.031977692741214e-06,0,1.0,1.0,1.3374999999999986,9.55,0.01875,1.8749999999999964,2,1,87
87,2020-05-27,3.2109789793261173e-06,1.364666066213608e-05,1.8061756758709071e-06,7.425388889691423e-06,0.0,0.0,2.643419277349865e-05,6.18703790927148e-06,4.314636088276289e-06,5.60187558422645e-07,2.565928035359443e-06,1.4831953961617472e-08,0,1.0,1.0,2.7250000000000014,8.2625,0.0,1.3875000000000028,3,1,88
88,2020-05-28,1.6054894896630589e-06,7.626075075899651e-06,3.2109789793261173e-06,1.364666066213608e-05,0.0,0.0,2.542256809165075e-05,5.028800954692239e-06,4.207366130280603e-06,7.389708217490193e-07,4.956839013971681e-05,9.93740915428208e-07,0,1.0,1.0,3.4624999999999986,10.624999999999998,0.0,0.7374999999999972,4,1,89
89,2020-05-29,1.2041171172473076e-06,7.024016517275834e-06,1.6054894896630589e-06,7.626075075899651e-06,0.0,0.0,2.206514704609832e-05,4.017176272844451e-06,8.83189320832322e-06,4.648364846485706e-07,8.810180653199152e-06,7.564296520423284e-07,0,1.0,1.0,-1.4875000000000007,12.65,0.0,-4.949999999999999,5,1,90
90,2020-05-30,1.2041171172472531e-06,1.0636367869016998e-05,1.2041171172473076e-06,7.024016517275834e-06,0.0,0.0,1.611268877319775e-05,2.257829000065943e-06,8.796136555657558e-06,4.648364846485841e-07,2.660852540713708e-05,8.454213758120875e-07,0,1.0,1.0,0.600000000000005,10.812499999999998,0.0,2.0875000000000057,6,1,91
91,2020-05-31,2.0068618620790266e-07,1.2241857358681088e-05,1.2041171172472531e-06,1.0636367869016998e-05,0.0,0.0,1.5672851955002634e-05,8.796736363892539e-07,3.408800887423104e-06,1.311077264393439e-07,3.44101331909482e-06,4.597905728100332e-07,0,1.0,1.0,0.1000000000000014,10.9875,0.0,-0.5000000000000036,0,1,92
92,2020-06-01,-4.013723724157511e-07,1.4449405406967255e-05,2.0068618620790266e-07,1.2241857358681088e-05,0.0,0.0,2.102419990970437e-05,1.2608655454913976e-06,3.9689884458456e-06,1.311077264393439e-07,6.021773308415718e-06,4.746225267717049e-07,0,1.0,1.0,0.3499999999999943,9.5,0.0,0.2499999999999929,1,1,93
93,2020-06-02,1.6054894896630589e-06,8.027447448320443e-07,-4.013723724157511e-07,1.4449405406967255e-05,0.0,0.0,2.1508020409718564e-05,3.6506455910156575e-06,2.53872233923428e-06,1.311077264393439e-07,6.021773308415718e-06,1.572187119931181e-06,0,1.0,1.0,-2.25,9.6,0.4062499999999999,-2.5999999999999943,2,1,94
94,2020-06-03,2.0068618620784845e-07,9.030878379354644e-06,1.6054894896630589e-06,8.027447448320443e-07,0.0,0.0,1.967536700057428e-05,3.72395172738133e-06,4.07625840384172e-06,3.456476424309877e-07,6.021773308415718e-06,1.2013882708907984e-06,0,1.0,1.0,-4.762499999999996,9.85,0.33125,-2.512499999999996,3,1,95
95,2020-06-04,1.003430931039405e-06,6.221271772444657e-06,2.0068618620784845e-07,9.030878379354644e-06,0.0,0.0,1.80919544550736e-05,1.920620772783311e-06,4.696040383372641e-06,3.575665266527622e-07,6.466731927264133e-05,6.674379282726778e-07,0,1.0,1.0,-1.4125000000000014,9.0875,0.8249999999999998,3.3499999999999943,4,1,96
96,2020-06-05,1.2041171172473076e-06,4.21440991036498e-06,1.003430931039405e-06,6.221271772444657e-06,0.0,0.0,1.6215317364109364e-05,3.782596636474085e-06,6.042874300431472e-06,3.814042950962571e-07,8.61736525169807e-06,6.674379282726778e-07,0,1.0,1.0,-0.2125000000000021,6.5,2.28125,1.1999999999999993,5,1,97
97,2020-06-06,1.6054894896630589e-06,4.01372372415762e-06,1.2041171172473076e-06,4.21440991036498e-06,0.0,0.0,1.1597030773065864e-05,2.09655550006114e-06,4.850985878255588e-06,3.933231793180317e-07,8.483877666043676e-06,4.597905728100332e-07,0,1.0,1.0,-2.424999999999999,6.300000000000001,0.7124999999999999,-2.212499999999997,6,1,98
98,2020-06-07,2.0068618620790266e-07,3.612351351742031e-06,1.6054894896630589e-06,4.01372372415762e-06,0.0,0.0,1.0512099954851969e-05,7.917062727503393e-07,3.587584150749248e-06,2.622154528786878e-07,5.057696300910745e-06,1.9281540150102718e-07,0,1.0,1.0,2.2750000000000004,9.224999999999998,0.04375,4.699999999999999,0,1,99
99,2020-06-08,8.027447448315022e-07,1.2041171172476328e-06,2.0068618620790266e-07,3.612351351742031e-06,0.0,0.0,1.595141527319273e-05,6.890776818382904e-07,2.550641223456312e-06,7.151330533055244e-08,4.063955385482428e-06,8.157574678887983e-07,0,1.0,1.0,0.4000000000000003,7.575,0.0,-1.875,1,1,100
100,2020-06-09,1.6054894896630589e-06,1.605489489662354e-06,8.027447448315022e-07,1.2041171172476328e-06,0.0,0.0,1.6904395045947655e-05,2.858939318265319e-06,4.171609477615808e-06,4.409987162050621e-07,8.187238586811543e-06,1.3052119486221209e-06,0,1.0,1.0,-0.7750000000000004,7.424999999999999,1.24375,-1.1750000000000007,2,1,101
101,2020-06-10,8.027447448315564e-07,3.2109789793264426e-06,1.6054894896630589e-06,1.605489489662354e-06,0.0,0.0,1.735889309141623e-05,2.404441272797395e-06,3.790205182519022e-06,2.1453991599164378e-07,9.269971226009456e-06,3.114710331939127e-07,0,1.0,1.0,0.2249999999999996,8.575,3.5562499999999995,1.0,3,1,102
102,2020-06-11,1.6054894896630589e-06,1.4048033034549934e-06,8.027447448315564e-07,3.2109789793264426e-06,0.0,0.0,1.4675888500428195e-05,1.1142532727598372e-06,6.614980743076e-06,3.098909897657182e-07,5.3988312420276754e-06,4.004627569635633e-07,0,1.0,1.0,2.4625000000000004,9.475,1.0625,2.2375000000000007,4,1,103
103,2020-06-12,4.013723724157511e-07,2.4082342344943983e-06,1.6054894896630589e-06,1.4048033034549934e-06,0.0,0.0,1.5438272318632484e-05,1.920620772783311e-06,3.075072129213579e-06,9.535107377407444e-08,1.1880395123253696e-05,4.15294710925235e-07,0,1.0,1.0,0.0625,10.7125,1.25625,-2.4000000000000004,5,1,104
104,2020-06-13,0.0,9.030878379354644e-06,4.013723724157511e-07,2.4082342344943983e-06,0.0,0.0,1.3004508591288495e-05,1.5687513182275443e-06,4.147771709171744e-06,2.1453991599165733e-07,7.37148111892242e-06,3.559668950787651e-07,0,1.0,1.0,1.2124999999999986,12.0125,2.78125,1.1499999999999986,6,1,105
105,2020-06-14,2.0068618620784845e-07,1.6054894896632213e-06,0.0,9.030878379354644e-06,0.0,0.0,1.1831610409436012e-05,3.958531363751697e-07,2.943964402774696e-06,7.151330533053889e-08,5.784462045029838e-06,1.4831953961617474e-07,0,1.0,1.0,1.6625000000000014,11.575,2.2875,0.4500000000000028,0,1,106
106,2020-06-15,0.0,3.612351351742031e-06,2.0068618620784845e-07,1.6054894896632213e-06,0.0,0.0,1.5042419182257316e-05,4.251755909215468e-07,2.288425770577245e-06,4.7675536887044e-08,2.0171457387795425e-06,4.152947109251808e-07,0,1.0,1.0,0.4625000000000021,10.1,1.4625,-1.1999999999999993,1,1,107
107,2020-06-16,6.020585586236538e-07,2.608920420702626e-06,0.0,3.612351351742031e-06,0.0,0.0,1.579014177318771e-05,1.7593472727786162e-06,4.505338235824899e-06,1.0726995799582189e-07,9.833585476550812e-06,1.6908427516241207e-06,0,1.0,1.0,-3.6750000000000007,11.425,1.3624999999999998,-4.137500000000003,2,1,108
108,2020-06-17,2.0068618620790266e-07,1.4048033034549934e-06,6.020585586236538e-07,2.608920420702626e-06,0.0,0.0,1.4661227273155173e-05,1.6127350000470558e-06,4.112015056506515e-06,3.575665266527487e-07,7.25282548722948e-06,3.707988490403826e-07,0,0.0,1.0,-0.2125000000000021,11.775,1.46875,3.4624999999999986,3,1,109
109,2020-06-18,8.027447448315022e-07,2.809606606910854e-06,2.0068618620790266e-07,1.4048033034549934e-06,0.0,0.0,1.4954451818618292e-05,9.823022273014112e-07,6.912952848619862e-06,3.098909897657182e-07,8.691525021506646e-06,4.152947109251808e-07,0,0.0,1.0,1.3625000000000007,10.675,8.131250000000001,1.5750000000000028,4,1,110
110,2020-06-19,0.0,2.608920420701759e-06,8.027447448315022e-07,2.809606606910854e-06,0.0,0.0,1.4397325182238102e-05,1.2315430909450205e-06,9.17754085075391e-06,1.9070214754813534e-07,1.1672747767790728e-05,2.076473554626446e-07,0,0.0,1.0,-1.2250000000000014,9.3625,1.25,-2.587500000000002,5,1,111
111,2020-06-20,2.0068618620790266e-07,1.2041171172476328e-06,0.0,2.608920420701759e-06,0.0,0.0,9.76437736392114e-06,1.0409471363939486e-06,7.163249417276897e-06,1.311077264393439e-07,9.18097950223986e-06,2.669751713090603e-07,0,0.0,1.0,0.7624999999999993,8.3125,11.23125,1.9875000000000007,6,1,112
112,2020-06-21,0.0,1.003430931039405e-06,2.0068618620790266e-07,1.2041171172476328e-06,0.0,0.0,9.119283363902796e-06,4.691592727410583e-07,8.188273460348235e-06,-1.1918884221761e-08,5.087360208833654e-06,8.899172376965063e-08,0,0.0,1.0,-0.6124999999999972,10.7625,2.6437500000000007,-1.3749999999999964,0,2,113
113,2020-06-22,4.013723724157511e-07,8.02744744831177e-07,0.0,1.003430931039405e-06,0.0,0.0,1.3077814727654492e-05,2.052571818240978e-07,6.400440827084193e-06,3.5756652665283e-08,2.1061374625495725e-06,3.559668950787651e-07,0,0.0,1.0,1.0,10.8375,8.643749999999999,1.6124999999999972,1,2,114
114,2020-06-23,6.020585586236538e-07,1.6054894896632213e-06,4.013723724157511e-07,8.02744744831177e-07,0.0,0.0,1.2931202454922498e-05,1.3781553636765809e-06,5.995198763544644e-06,1.1918884221758289e-07,1.0352703865206935e-05,8.00925513927235e-07,0,0.0,1.0,-1.087500000000002,12.362499999999995,7.199999999999999,-2.087500000000002,2,2,115
115,2020-06-24,1.2041171172473076e-06,1.003430931039405e-06,6.020585586236538e-07,1.6054894896632213e-06,0.0,0.0,1.1347789909422689e-05,1.275526772764532e-06,6.996385038171918e-06,2.264588002134048e-07,3.974963661712832e-06,1.928154015009729e-07,0,0.0,1.0,2.25,11.6875,0.4874999999999999,3.337500000000002,3,2,116
116,2020-06-25,2.0068618620784845e-07,1.8061756758714488e-06,1.2041171172473076e-06,1.003430931039405e-06,0.0,0.0,1.0218875409388414e-05,1.451461500042361e-06,7.50889705970802e-06,1.549454948828659e-07,3.7821482602117514e-06,2.8180712527067775e-07,0,0.0,1.0,2.8999999999999986,11.749999999999998,2.39375,0.6499999999999986,4,2,117
117,2020-06-26,6.020585586236538e-07,1.8061756758705817e-06,2.0068618620784845e-07,1.8061756758714488e-06,0.0,0.0,9.383185454819865e-06,1.1289145000329716e-06,5.68530777377875e-06,2.502965686569268e-07,1.873275785351956e-05,3.856308030020001e-07,0,0.0,1.0,-3.1249999999999964,12.7,4.7250000000000005,-6.024999999999995,5,2,118
118,2020-06-27,8.027447448315564e-07,4.615782282781436e-06,6.020585586236538e-07,1.8061756758705817e-06,0.0,0.0,9.280556863906948e-06,5.864490909261331e-07,8.188273460347801e-06,7.151330533055244e-08,6.64471537480376e-06,1.4831953961617472e-08,0,0.0,1.0,-3.162500000000003,11.075,9.93125,-0.0375000000000067,6,2,119
119,2020-06-28,2.0068618620784845e-07,4.013723724155885e-07,8.027447448315564e-07,4.615782282781436e-06,0.0,0.0,5.791184772896418e-06,4.544980454678155e-07,3.051234360770382e-06,3.5756652665269446e-08,6.64471537480376e-06,0.0,0,0.0,1.0,-1.0249999999999986,10.8125,11.49375,2.1375000000000046,0,2,120
120,2020-06-29,0.0,4.615782282781436e-06,2.0068618620784845e-07,4.013723724155885e-07,0.0,0.0,8.855381272985727e-06,3.078857727362551e-07,3.122747666100406e-06,4.7675536887030446e-08,9.566610305241589e-06,5.191183886565031e-07,0,0.0,1.0,-0.6874999999999982,11.1,2.55,0.3375000000000003,1,2,121
121,2020-06-30,2.0068618620790266e-07,2.2075480482861704e-06,0.0,4.615782282781436e-06,0.0,0.0,5.908474591081493e-06,7.77045045477205e-07,5.935604342435785e-06,1.430266106611049e-07,6.55572365103373e-06,4.4495861884846994e-07,0,0.0,1.0,2.7375000000000007,10.7625,3.8125,3.424999999999999,2,2,122
122,2020-07-01,4.013723724157511e-07,8.027447448320443e-07,2.0068618620790266e-07,2.2075480482861704e-06,0.0,0.0,8.796736363893623e-07,1.4221390454960924e-06,5.554200047339433e-06,1.430266106611049e-07,1.4683634421998586e-05,2.8180712527067775e-07,0,0.0,1.0,-0.6250000000000036,11.0625,6.275,-3.3625000000000043,3,2,123
123,2020-07-02,0.0,2.4082342344943983e-06,4.013723724157511e-07,8.027447448320443e-07,0.0,0.0,5.8644909092103736e-08,6.011103181993759e-07,5.995198763544644e-06,1.0726995799582189e-07,7.994423185310462e-06,1.928154015009729e-07,0,0.0,0.0,0.6625000000000014,10.0375,3.8875,1.287500000000005,4,2,124
124,2020-07-03,4.013723724157511e-07,1.8061756758714488e-06,0.0,2.4082342344943983e-06,0.0,0.0,7.359936091124071e-06,7.184001363845591e-07,5.315822362903996e-06,1.0726995799582189e-07,7.994423185310462e-06,2.669751713091145e-07,0,0.0,0.0,-0.125,11.5875,3.68125,-0.7875000000000014,5,2,125
125,2020-07-04,2.0068618620790266e-07,2.2075480482861704e-06,4.013723724157511e-07,1.8061756758714488e-06,0.0,0.0,9.148605818448848e-06,4.6915927274094986e-07,5.029769141582166e-06,8.343218955231344e-08,5.309839518258079e-06,0.0,0,0.0,0.0,0.9125000000000014,12.85,2.2125,1.0375000000000014,6,2,126
126,2020-07-05,0.0,3.612351351742031e-06,2.0068618620790266e-07,2.2075480482861704e-06,0.0,0.0,7.565193272948169e-06,2.785633181899864e-07,2.848613329000174e-06,2.3837768443522e-08,1.779834475396265e-07,-1.4831953961617472e-08,0,0.0,0.0,-1.937500000000004,10.7,2.25,-2.850000000000005,0,2,127
127,2020-07-06,0.0,8.02744744831177e-07,0.0,3.612351351742031e-06,0.0,0.0,5.160752000150232e-06,1.6127350000469476e-07,2.610235644565171e-06,4.7675536887030446e-08,1.509892913292366e-05,4.4495861884841573e-07,0,0.0,0.0,1.1875000000000036,10.562499999999998,2.325,3.125000000000007,1,2,128
128,2020-07-07,2.0068618620790266e-07,1.4048033034558607e-06,0.0,8.02744744831177e-07,0.0,0.0,8.518173045703528e-06,7.917062727503393e-07,4.648364846485814e-06,9.535107377406089e-08,6.733707098573356e-06,1.631514935777922e-07,0,0.0,0.0,-1.200000000000001,10.3375,8.9,-2.3875000000000046,2,2,129
129,2020-07-08,-8.027447448315564e-07,8.02744744831177e-07,2.0068618620790266e-07,1.4048033034558607e-06,0.0,0.0,9.309879318453e-06,8.356899545698508e-07,4.731797036038304e-06,1.430266106611049e-07,1.2191866156447285e-05,4.597905728100332e-07,0,0.0,0.0,-0.2874999999999978,11.8,8.49375,0.9125000000000032,3,2,130
130,2020-07-09,1.003430931039405e-06,4.615782282781436e-06,-8.027447448315564e-07,8.02744744831177e-07,0.0,0.0,9.412507909365916e-06,4.544980454678155e-07,5.268146826017169e-06,1.430266106611049e-07,6.585387558957073e-06,2.3731126338582533e-07,0,0.0,0.0,2.4374999999999982,9.6,0.33125,2.724999999999996,4,2,131
131,2020-07-10,2.0068618620790266e-07,4.8164684689887965e-06,1.003430931039405e-06,4.615782282781436e-06,0.0,0.0,7.506548363855198e-06,4.98481727287327e-07,4.707959267594673e-06,7.151330533055244e-08,1.0590015128593248e-05,3.856308030020001e-07,0,0.0,0.0,-0.7250000000000014,8.5125,0.14375,-3.1625,5,2,132
132,2020-07-11,4.013723724157511e-07,4.415096096573208e-06,2.0068618620790266e-07,4.8164684689887965e-06,0.0,0.0,1.2022206363987084e-05,2.492408636436093e-07,4.505338235824465e-06,7.151330533053889e-08,3.722820444365064e-06,4.4495861884852415e-08,0,0.0,0.0,0.6500000000000021,7.45,0.0,1.3750000000000036,6,2,133
133,2020-07-12,0.0,3.4116651655346705e-06,4.013723724157511e-07,4.415096096573208e-06,0.0,0.0,9.529797727550991e-06,1.3195104545842606e-07,2.9558832869962942e-06,3.5756652665283e-08,2.3731126338587957e-07,0.0,0,0.0,0.0,-0.5,9.775,1.7312500000000004,-1.150000000000002,0,2,134
134,2020-07-13,0.0,2.00686186207881e-06,0.0,3.4116651655346705e-06,0.0,0.0,7.770450454772267e-06,1.4661227273156038e-07,1.8951025912592944e-06,1.1918884221761e-08,2.110587048737792e-05,3.411349411171477e-07,0,0.0,0.0,0.2749999999999986,11.9,0.475,0.7749999999999986,1,2,135
135,2020-07-14,0.0,6.421957958652018e-06,0.0,2.00686186207881e-06,0.0,0.0,1.8238566727804724e-05,6.45094000018779e-07,4.910580299364448e-06,4.7675536887030446e-08,9.195811456201748e-07,2.9663907923234943e-08,0,0.0,0.0,-2.3375000000000004,11.012499999999998,3.54375,-2.612499999999999,2,2,136
136,2020-07-15,4.013723724157511e-07,2.608920420702626e-06,0.0,6.421957958652018e-06,0.0,0.0,7.887740272957341e-06,3.811919091020353e-07,4.183528361837406e-06,3.5756652665269446e-08,1.076799857613244e-05,1.3052119486221209e-06,0,0.0,0.0,3.262500000000001,12.262499999999998,0.2999999999999999,5.600000000000001,3,2,137
137,2020-07-16,2.0068618620790266e-07,3.0102927931182147e-06,4.013723724157511e-07,2.608920420702626e-06,0.0,0.0,9.39784668209289e-06,3.518694545557666e-07,6.364684174418964e-06,8.343218955231344e-08,8.439381804158878e-06,2.521432173474428e-07,0,0.0,0.0,2.2875000000000014,13.5125,0.94375,-0.9749999999999996,4,2,138
138,2020-07-17,6.020585586236538e-07,6.421957958652018e-06,2.0068618620790266e-07,3.0102927931182147e-06,0.0,0.0,1.0072263136657288e-05,3.811919091020353e-07,6.948709501285091e-06,4.7675536887030446e-08,1.2221530064370628e-05,1.928154015009729e-07,0,0.0,0.0,-3.1750000000000043,13.562499999999998,4.6875,-5.462500000000006,5,2,139
139,2020-07-18,2.0068618620790266e-07,4.01372372415762e-06,6.020585586236538e-07,6.421957958652018e-06,0.0,0.0,1.2154157409446052e-05,1.319510454583176e-07,6.305089753310105e-06,1.1918884221761e-08,2.4472724036665038e-06,4.4495861884852415e-08,0,0.0,0.0,0.1875000000000035,9.7375,0.80625,3.362500000000008,6,2,140
140,2020-07-19,0.0,2.00686186207881e-06,2.0068618620790266e-07,4.01372372415762e-06,0.0,0.0,1.0644051000310503e-05,1.6127350000469476e-07,2.4076146127953967e-06,1.1918884221761e-08,5.9327815846686733e-08,0.0,0,0.0,0.0,0.4124999999999978,7.8,0.00625,0.2249999999999943,0,2,141
141,2020-07-20,0.0,1.2041171172476328e-06,0.0,2.00686186207881e-06,0.0,0.0,8.503511818429635e-06,1.4661227273156038e-07,2.967802171217893e-06,2.383776844350845e-08,2.8343864020645947e-05,3.559668950787651e-07,0,0.0,0.0,0.1125000000000042,6.862500000000001,0.19375,-0.2999999999999936,1,2,142
142,2020-07-21,0.0,7.224702703483195e-06,0.0,1.2041171172476328e-06,0.0,0.0,6.524246136554654e-06,3.66530681828901e-07,6.221657563757616e-06,4.7675536887044e-08,8.82501260716104e-06,-1.928154015009729e-07,0,0.0,0.0,0.7999999999999972,9.6625,3.00625,0.6874999999999929,2,2,143
143,2020-07-22,2.0068618620784845e-07,3.4116651655346705e-06,0.0,7.224702703483195e-06,0.0,0.0,8.210287272966514e-06,2.492408636436093e-07,5.411173436678518e-06,5.959442110879145e-08,1.366022959864736e-05,8.899172376965063e-08,0,0.0,0.0,0.0500000000000007,12.8875,4.468749999999999,-0.7499999999999964,3,2,144
144,2020-07-23,1.8061756758709611e-06,1.4048033034549934e-06,2.0068618620784845e-07,3.4116651655346705e-06,0.0,0.0,1.1274483773055824e-05,1.3195104545842606e-07,6.781845122180545e-06,7.151330533055244e-08,1.8332295096555946e-05,1.631514935777922e-07,0,0.0,0.0,-0.4250000000000007,12.95,0.85625,-0.4750000000000014,4,2,145
145,2020-07-24,0.0,3.813037537949392e-06,1.8061756758709611e-06,1.4048033034549934e-06,0.0,0.0,1.1259822545783664e-05,4.6915927274094986e-07,9.713890640733207e-06,1.1918884221758289e-07,1.6181661772122005e-05,1.483195396161205e-07,0,0.0,0.0,-0.375,12.3875,6.331250000000001,0.0500000000000007,5,2,146
146,2020-07-25,2.0068618620784845e-07,4.816468468989664e-06,0.0,3.813037537949392e-06,0.0,0.0,1.124516131850977e-05,2.1991840909734058e-07,9.308648577193226e-06,8.343218955229989e-08,1.2458841327756508e-06,0.0,0,0.0,0.0,-0.8874999999999993,12.137499999999998,5.156249999999999,-0.5124999999999993,6,2,147
147,2020-07-26,0.0,2.4082342344943983e-06,2.0068618620784845e-07,4.816468468989664e-06,0.0,0.0,1.0937275545773624e-05,1.1728981818529169e-07,3.635259687636509e-06,0.0,5.9327815846253046e-08,0.0,0,0.0,0.0,0.3249999999999993,11.8875,11.7625,1.2124999999999986,0,2,148
148,2020-07-27,0.0,2.2075480482861704e-06,0.0,2.4082342344943983e-06,0.0,0.0,1.0042940682111236e-05,4.398368181940306e-08,4.052420635397656e-06,0.0,3.690190145649776e-05,2.669751713090603e-07,0,0.0,0.0,-0.0625,11.6,3.29375,-0.3874999999999993,1,2,149
